#Fusion Locus Fused/NoFused Arm Telomere Terminal/InternalTEL GenDistToTEL DisplacementFromNEwrtWT
LC_IV_XII_cen12 chr4_131_1248000_1257600 Donor armR TELR4 InternalTEL 283200 40.23
LC_IV_XII_cen12 chr4_132_1257600_1267200 Donor armR TELR4 InternalTEL 273600 42.199
LC_IV_XII_cen12 chr4_133_1267200_1276800 Donor armR TELR4 InternalTEL 264000 44.324
LC_IV_XII_cen12 chr4_134_1276800_1286400 Donor armR TELR4 InternalTEL 254400 47.175
LC_IV_XII_cen12 chr4_135_1286400_1296000 Donor armR TELR4 InternalTEL 244800 49.754
LC_IV_XII_cen12 chr4_136_1296000_1305600 Donor armR TELR4 InternalTEL 235200 52.704
LC_IV_XII_cen12 chr4_137_1305600_1315200 Donor armR TELR4 InternalTEL 225600 55.972
LC_IV_XII_cen12 chr4_138_1315200_1324800 Donor armR TELR4 InternalTEL 216000 58.97
LC_IV_XII_cen12 chr4_139_1324800_1334400 Donor armR TELR4 InternalTEL 206400 62.553
LC_IV_XII_cen12 chr4_140_1334400_1344000 Donor armR TELR4 InternalTEL 196800 66.051
LC_IV_XII_cen12 chr4_141_1344000_1353600 Donor armR TELR4 InternalTEL 187200 69.246
LC_IV_XII_cen12 chr4_142_1353600_1363200 Donor armR TELR4 InternalTEL 177600 72.591
LC_IV_XII_cen12 chr4_143_1363200_1372800 Donor armR TELR4 InternalTEL 168000 76.777
LC_IV_XII_cen12 chr4_144_1372800_1382400 Donor armR TELR4 InternalTEL 158400 81.638
LC_IV_XII_cen12 chr4_145_1382400_1392000 Donor armR TELR4 InternalTEL 148800 86.54
LC_IV_XII_cen12 chr4_146_1392000_1401600 Donor armR TELR4 InternalTEL 139200 92.264
LC_IV_XII_cen12 chr4_147_1401600_1411200 Donor armR TELR4 InternalTEL 129600 97.843
LC_IV_XII_cen12 chr4_148_1411200_1420800 Donor armR TELR4 InternalTEL 120000 103.218
LC_IV_XII_cen12 chr4_149_1420800_1430400 Donor armR TELR4 InternalTEL 110400 109.552
LC_IV_XII_cen12 chr4_150_1430400_1440000 Donor armR TELR4 InternalTEL 100800 115.983
LC_IV_XII_cen12 chr4_151_1440000_1449600 Donor armR TELR4 InternalTEL 91200 122.802
LC_IV_XII_cen12 chr4_152_1449600_1459200 Donor armR TELR4 InternalTEL 81600 130.876
LC_IV_XII_cen12 chr4_153_1459200_1468800 Donor armR TELR4 InternalTEL 72000 140.305
LC_IV_XII_cen12 chr4_154_1468800_1478400 Donor armR TELR4 InternalTEL 62400 149.74
LC_IV_XII_cen12 chr4_155_1478400_1488000 Donor armR TELR4 InternalTEL 52800 159.81
LC_IV_XII_cen12 chr4_156_1488000_1497600 Donor armR TELR4 InternalTEL 43200 170.993
LC_IV_XII_cen12 chr4_157_1497600_1507200 Donor armR TELR4 InternalTEL 33600 184.045
LC_IV_XII_cen12 chr4_158_1507200_1516800 Donor armR TELR4 InternalTEL 24000 201.102
LC_IV_XII_cen12 chr4_159_1516800_1526400 Donor armR TELR4 InternalTEL 14400 223.761
LC_IV_XII_cen12 chr4_160_1526400_1536000 Donor armR TELR4 InternalTEL 4800 240.604
LC_IV_XII_cen12 chr5_1_0_9600 NoFused armL TELL5 TerminalTEL 4800 1.634
LC_IV_XII_cen12 chr5_2_9600_19200 NoFused armL TELL5 TerminalTEL 14400 2.148
LC_IV_XII_cen12 chr5_3_19200_28800 NoFused armL TELL5 TerminalTEL 24000 2.644
LC_IV_XII_cen12 chr5_4_28800_38400 NoFused armL TELL5 TerminalTEL 33600 2.64
LC_IV_XII_cen12 chr5_5_38400_48000 NoFused armL TELL5 TerminalTEL 43200 2.273
LC_IV_XII_cen12 chr5_6_48000_57600 NoFused armL TELL5 TerminalTEL 52800 1.524
LC_IV_XII_cen12 chr5_7_57600_67200 NoFused armL TELL5 TerminalTEL 62400 1.675
LC_IV_XII_cen12 chr5_8_67200_76800 NoFused armL TELL5 TerminalTEL 72000 2.286
LC_IV_XII_cen12 chr5_9_76800_86400 NoFused armL TELL5 TerminalTEL 81600 1.723
LC_IV_XII_cen12 chr5_10_86400_96000 NoFused armL TELL5 TerminalTEL 91200 1.766
LC_IV_XII_cen12 chr5_11_96000_105600 NoFused armL TELL5 TerminalTEL 100800 1.893
LC_IV_XII_cen12 chr5_12_105600_115200 NoFused armL TELL5 TerminalTEL 110400 1.847
LC_IV_XII_cen12 chr5_13_115200_124800 NoFused armL TELL5 TerminalTEL 120000 1.483
LC_IV_XII_cen12 chr5_14_124800_134400 NoFused armL TELL5 TerminalTEL 129600 1.733
LC_IV_XII_cen12 chr5_15_134400_144000 NoFused armL TELL5 TerminalTEL 139200 1.414
LC_IV_XII_cen12 chr5_16_144000_153600 NoFused armL TELL5 TerminalTEL 148800 0.744
LC_IV_XII_cen12 chr5_17_153600_163200 NoFused armR TELR5 TerminalTEL 417600 0.582
LC_IV_XII_cen12 chr5_18_163200_172800 NoFused armR TELR5 TerminalTEL 408000 0.181
LC_IV_XII_cen12 chr5_19_172800_182400 NoFused armR TELR5 TerminalTEL 398400 -0.122
LC_IV_XII_cen12 chr5_20_182400_192000 NoFused armR TELR5 TerminalTEL 388800 -0.099
LC_IV_XII_cen12 chr5_21_192000_201600 NoFused armR TELR5 TerminalTEL 379200 -0.237
LC_IV_XII_cen12 chr5_22_201600_211200 NoFused armR TELR5 TerminalTEL 369600 -1.002
LC_IV_XII_cen12 chr5_23_211200_220800 NoFused armR TELR5 TerminalTEL 360000 -1.809
LC_IV_XII_cen12 chr5_24_220800_230400 NoFused armR TELR5 TerminalTEL 350400 -2.683
LC_IV_XII_cen12 chr5_25_230400_240000 NoFused armR TELR5 TerminalTEL 340800 -3.314
LC_IV_XII_cen12 chr5_26_240000_249600 NoFused armR TELR5 TerminalTEL 331200 -3.72
LC_IV_XII_cen12 chr5_27_249600_259200 NoFused armR TELR5 TerminalTEL 321600 -4.153
LC_IV_XII_cen12 chr5_28_259200_268800 NoFused armR TELR5 TerminalTEL 312000 -4.578
LC_IV_XII_cen12 chr5_29_268800_278400 NoFused armR TELR5 TerminalTEL 302400 -4.634
LC_IV_XII_cen12 chr5_30_278400_288000 NoFused armR TELR5 TerminalTEL 292800 -4.883
LC_IV_XII_cen12 chr5_31_288000_297600 NoFused armR TELR5 TerminalTEL 283200 -5.032
LC_IV_XII_cen12 chr5_32_297600_307200 NoFused armR TELR5 TerminalTEL 273600 -5.608
LC_IV_XII_cen12 chr5_33_307200_316800 NoFused armR TELR5 TerminalTEL 264000 -6.52
LC_IV_XII_cen12 chr5_34_316800_326400 NoFused armR TELR5 TerminalTEL 254400 -6.779
LC_IV_XII_cen12 chr5_35_326400_336000 NoFused armR TELR5 TerminalTEL 244800 -6.76
LC_IV_XII_cen12 chr5_36_336000_345600 NoFused armR TELR5 TerminalTEL 235200 -6.989
LC_IV_XII_cen12 chr5_37_345600_355200 NoFused armR TELR5 TerminalTEL 225600 -7.41
LC_IV_XII_cen12 chr5_38_355200_364800 NoFused armR TELR5 TerminalTEL 216000 -7.625
LC_IV_XII_cen12 chr5_39_364800_374400 NoFused armR TELR5 TerminalTEL 206400 -7.167
LC_IV_XII_cen12 chr5_40_374400_384000 NoFused armR TELR5 TerminalTEL 196800 -7.385
LC_IV_XII_cen12 chr5_41_384000_393600 NoFused armR TELR5 TerminalTEL 187200 -7.456
LC_IV_XII_cen12 chr5_42_393600_403200 NoFused armR TELR5 TerminalTEL 177600 -7.691
LC_IV_XII_cen12 chr5_43_403200_412800 NoFused armR TELR5 TerminalTEL 168000 -6.671
LC_IV_XII_cen12 chr5_44_412800_422400 NoFused armR TELR5 TerminalTEL 158400 -6.108
LC_IV_XII_cen12 chr5_45_422400_432000 NoFused armR TELR5 TerminalTEL 148800 -5.937
LC_IV_XII_cen12 chr5_46_432000_441600 NoFused armR TELR5 TerminalTEL 139200 -6.453
LC_IV_XII_cen12 chr5_47_441600_451200 NoFused armR TELR5 TerminalTEL 129600 -6.651
LC_IV_XII_cen12 chr5_48_451200_460800 NoFused armR TELR5 TerminalTEL 120000 -6.282
LC_IV_XII_cen12 chr5_49_460800_470400 NoFused armR TELR5 TerminalTEL 110400 -5.448
LC_IV_XII_cen12 chr5_50_470400_480000 NoFused armR TELR5 TerminalTEL 100800 -5.054
LC_IV_XII_cen12 chr5_51_480000_489600 NoFused armR TELR5 TerminalTEL 91200 -4.151
LC_IV_XII_cen12 chr5_52_489600_499200 NoFused armR TELR5 TerminalTEL 81600 -2.927
LC_IV_XII_cen12 chr5_53_499200_508800 NoFused armR TELR5 TerminalTEL 72000 -2.397
LC_IV_XII_cen12 chr5_54_508800_518400 NoFused armR TELR5 TerminalTEL 62400 -2.482
LC_IV_XII_cen12 chr5_55_518400_528000 NoFused armR TELR5 TerminalTEL 52800 -2.424
LC_IV_XII_cen12 chr5_56_528000_537600 NoFused armR TELR5 TerminalTEL 43200 -3.604
LC_IV_XII_cen12 chr5_57_537600_547200 NoFused armR TELR5 TerminalTEL 33600 -3.855
LC_IV_XII_cen12 chr5_58_547200_556800 NoFused armR TELR5 TerminalTEL 24000 -1.555
LC_IV_XII_cen12 chr5_59_556800_566400 NoFused armR TELR5 TerminalTEL 14400 1.033
LC_IV_XII_cen12 chr5_60_566400_576000 NoFused armR TELR5 TerminalTEL 4800 1.719
LC_IV_XII_cen12 chr6_1_0_9600 NoFused armL TELL6 TerminalTEL 4800 2.371
LC_IV_XII_cen12 chr6_2_9600_19200 NoFused armL TELL6 TerminalTEL 14400 2.344
LC_IV_XII_cen12 chr6_3_19200_28800 NoFused armL TELL6 TerminalTEL 24000 1.999
LC_IV_XII_cen12 chr6_4_28800_38400 NoFused armL TELL6 TerminalTEL 33600 2.123
LC_IV_XII_cen12 chr6_5_38400_48000 NoFused armL TELL6 TerminalTEL 43200 2.045
LC_IV_XII_cen12 chr6_6_48000_57600 NoFused armL TELL6 TerminalTEL 52800 2.472
LC_IV_XII_cen12 chr6_7_57600_67200 NoFused armL TELL6 TerminalTEL 62400 2.511
LC_IV_XII_cen12 chr6_8_67200_76800 NoFused armL TELL6 TerminalTEL 72000 3.337
LC_IV_XII_cen12 chr6_9_76800_86400 NoFused armL TELL6 TerminalTEL 81600 3.658
LC_IV_XII_cen12 chr6_10_86400_96000 NoFused armL TELL6 TerminalTEL 91200 3.619
LC_IV_XII_cen12 chr6_11_96000_105600 NoFused armL TELL6 TerminalTEL 100800 2.504
LC_IV_XII_cen12 chr6_12_105600_115200 NoFused armL TELL6 TerminalTEL 110400 2.294
LC_IV_XII_cen12 chr6_13_115200_124800 NoFused armL TELL6 TerminalTEL 120000 2.142
LC_IV_XII_cen12 chr6_14_124800_134400 NoFused armL TELL6 TerminalTEL 129600 1.628
LC_IV_XII_cen12 chr6_15_134400_144000 NoFused armL TELL6 TerminalTEL 139200 1.269
LC_IV_XII_cen12 chr6_16_144000_153600 NoFused armR TELR6 TerminalTEL 120000 1.401
LC_IV_XII_cen12 chr6_17_153600_163200 NoFused armR TELR6 TerminalTEL 110400 1.915
LC_IV_XII_cen12 chr6_18_163200_172800 NoFused armR TELR6 TerminalTEL 100800 1.995
LC_IV_XII_cen12 chr6_19_172800_182400 NoFused armR TELR6 TerminalTEL 91200 0.535
LC_IV_XII_cen12 chr6_20_182400_192000 NoFused armR TELR6 TerminalTEL 81600 -0.546
LC_IV_XII_cen12 chr6_21_192000_201600 NoFused armR TELR6 TerminalTEL 72000 -0.996
LC_IV_XII_cen12 chr6_22_201600_211200 NoFused armR TELR6 TerminalTEL 62400 -1.661
LC_IV_XII_cen12 chr6_23_211200_220800 NoFused armR TELR6 TerminalTEL 52800 -2.449
LC_IV_XII_cen12 chr6_24_220800_230400 NoFused armR TELR6 TerminalTEL 43200 -2.971
LC_IV_XII_cen12 chr6_25_230400_240000 NoFused armR TELR6 TerminalTEL 33600 -3.449
LC_IV_XII_cen12 chr6_26_240000_249600 NoFused armR TELR6 TerminalTEL 24000 -2.372
LC_IV_XII_cen12 chr6_27_249600_259200 NoFused armR TELR6 TerminalTEL 14400 -0.869
LC_IV_XII_cen12 chr6_28_259200_268800 NoFused armR TELR6 TerminalTEL 4800 -1.225
LC_IV_XII_cen12 chr7_1_0_9600 NoFused armL TELL7 TerminalTEL 4800 -0.981
LC_IV_XII_cen12 chr7_2_9600_19200 NoFused armL TELL7 TerminalTEL 14400 -0.227
LC_IV_XII_cen12 chr7_3_19200_28800 NoFused armL TELL7 TerminalTEL 24000 -0.656
LC_IV_XII_cen12 chr7_4_28800_38400 NoFused armL TELL7 TerminalTEL 33600 -1.528
LC_IV_XII_cen12 chr7_5_38400_48000 NoFused armL TELL7 TerminalTEL 43200 -1.947
LC_IV_XII_cen12 chr7_6_48000_57600 NoFused armL TELL7 TerminalTEL 52800 -1.994
LC_IV_XII_cen12 chr7_7_57600_67200 NoFused armL TELL7 TerminalTEL 62400 -2.326
LC_IV_XII_cen12 chr7_8_67200_76800 NoFused armL TELL7 TerminalTEL 72000 -1.425
LC_IV_XII_cen12 chr7_9_76800_86400 NoFused armL TELL7 TerminalTEL 81600 -0.864
LC_IV_XII_cen12 chr7_10_86400_96000 NoFused armL TELL7 TerminalTEL 91200 -1.629
LC_IV_XII_cen12 chr7_11_96000_105600 NoFused armL TELL7 TerminalTEL 100800 -2.019
LC_IV_XII_cen12 chr7_12_105600_115200 NoFused armL TELL7 TerminalTEL 110400 -1.443
LC_IV_XII_cen12 chr7_13_115200_124800 NoFused armL TELL7 TerminalTEL 120000 -0.878
LC_IV_XII_cen12 chr7_14_124800_134400 NoFused armL TELL7 TerminalTEL 129600 -0.711
LC_IV_XII_cen12 chr7_15_134400_144000 NoFused armL TELL7 TerminalTEL 139200 -0.415
LC_IV_XII_cen12 chr7_16_144000_153600 NoFused armL TELL7 TerminalTEL 148800 -0.74
LC_IV_XII_cen12 chr7_17_153600_163200 NoFused armL TELL7 TerminalTEL 158400 -0.911
LC_IV_XII_cen12 chr7_18_163200_172800 NoFused armL TELL7 TerminalTEL 168000 -0.712
LC_IV_XII_cen12 chr7_19_172800_182400 NoFused armL TELL7 TerminalTEL 177600 -0.2
LC_IV_XII_cen12 chr7_20_182400_192000 NoFused armL TELL7 TerminalTEL 187200 0.026
LC_IV_XII_cen12 chr7_21_192000_201600 NoFused armL TELL7 TerminalTEL 196800 0.07
LC_IV_XII_cen12 chr7_22_201600_211200 NoFused armL TELL7 TerminalTEL 206400 -0.035
LC_IV_XII_cen12 chr7_23_211200_220800 NoFused armL TELL7 TerminalTEL 216000 -0.266
LC_IV_XII_cen12 chr7_24_220800_230400 NoFused armL TELL7 TerminalTEL 225600 -0.835
LC_IV_XII_cen12 chr7_25_230400_240000 NoFused armL TELL7 TerminalTEL 235200 -1.62
LC_IV_XII_cen12 chr7_26_240000_249600 NoFused armL TELL7 TerminalTEL 244800 -2.787
LC_IV_XII_cen12 chr7_27_249600_259200 NoFused armL TELL7 TerminalTEL 254400 -2.877
LC_IV_XII_cen12 chr7_28_259200_268800 NoFused armL TELL7 TerminalTEL 264000 -2.558
LC_IV_XII_cen12 chr7_29_268800_278400 NoFused armL TELL7 TerminalTEL 273600 -2.498
LC_IV_XII_cen12 chr7_30_278400_288000 NoFused armL TELL7 TerminalTEL 283200 -2.15
LC_IV_XII_cen12 chr7_31_288000_297600 NoFused armL TELL7 TerminalTEL 292800 -1.122
LC_IV_XII_cen12 chr7_32_297600_307200 NoFused armL TELL7 TerminalTEL 302400 -0.387
LC_IV_XII_cen12 chr7_33_307200_316800 NoFused armL TELL7 TerminalTEL 312000 -0.169
LC_IV_XII_cen12 chr7_34_316800_326400 NoFused armL TELL7 TerminalTEL 321600 -0.632
LC_IV_XII_cen12 chr7_35_326400_336000 NoFused armL TELL7 TerminalTEL 331200 -0.89
LC_IV_XII_cen12 chr7_36_336000_345600 NoFused armL TELL7 TerminalTEL 340800 -1.09
LC_IV_XII_cen12 chr7_37_345600_355200 NoFused armL TELL7 TerminalTEL 350400 -0.691
LC_IV_XII_cen12 chr7_38_355200_364800 NoFused armL TELL7 TerminalTEL 360000 -0.161
LC_IV_XII_cen12 chr7_39_364800_374400 NoFused armL TELL7 TerminalTEL 369600 0.325
LC_IV_XII_cen12 chr7_40_374400_384000 NoFused armL TELL7 TerminalTEL 379200 0.834
LC_IV_XII_cen12 chr7_41_384000_393600 NoFused armL TELL7 TerminalTEL 388800 0.291
LC_IV_XII_cen12 chr7_42_393600_403200 NoFused armL TELL7 TerminalTEL 398400 0.047
LC_IV_XII_cen12 chr7_43_403200_412800 NoFused armL TELL7 TerminalTEL 408000 0.007
LC_IV_XII_cen12 chr7_44_412800_422400 NoFused armL TELL7 TerminalTEL 417600 -0.177
LC_IV_XII_cen12 chr7_45_422400_432000 NoFused armL TELL7 TerminalTEL 427200 0.148
LC_IV_XII_cen12 chr7_46_432000_441600 NoFused armL TELL7 TerminalTEL 436800 0.381
LC_IV_XII_cen12 chr7_47_441600_451200 NoFused armL TELL7 TerminalTEL 446400 0.369
LC_IV_XII_cen12 chr7_48_451200_460800 NoFused armL TELL7 TerminalTEL 456000 0.307
LC_IV_XII_cen12 chr7_49_460800_470400 NoFused armL TELL7 TerminalTEL 465600 0.8
LC_IV_XII_cen12 chr7_50_470400_480000 NoFused armL TELL7 TerminalTEL 475200 1.057
LC_IV_XII_cen12 chr7_51_480000_489600 NoFused armL TELL7 TerminalTEL 484800 0.793
LC_IV_XII_cen12 chr7_52_489600_499200 NoFused armR TELR7 TerminalTEL 600000 1.315
LC_IV_XII_cen12 chr7_53_499200_508800 NoFused armR TELR7 TerminalTEL 590400 1.62
LC_IV_XII_cen12 chr7_54_508800_518400 NoFused armR TELR7 TerminalTEL 580800 1.838
LC_IV_XII_cen12 chr7_55_518400_528000 NoFused armR TELR7 TerminalTEL 571200 1.404
LC_IV_XII_cen12 chr7_56_528000_537600 NoFused armR TELR7 TerminalTEL 561600 1.667
LC_IV_XII_cen12 chr7_57_537600_547200 NoFused armR TELR7 TerminalTEL 552000 1.881
LC_IV_XII_cen12 chr7_58_547200_556800 NoFused armR TELR7 TerminalTEL 542400 2.093
LC_IV_XII_cen12 chr7_59_556800_566400 NoFused armR TELR7 TerminalTEL 532800 2.087
LC_IV_XII_cen12 chr7_60_566400_576000 NoFused armR TELR7 TerminalTEL 523200 1.209
LC_IV_XII_cen12 chr7_61_576000_585600 NoFused armR TELR7 TerminalTEL 513600 0.058
LC_IV_XII_cen12 chr7_62_585600_595200 NoFused armR TELR7 TerminalTEL 504000 -0.511
LC_IV_XII_cen12 chr7_63_595200_604800 NoFused armR TELR7 TerminalTEL 494400 -0.273
LC_IV_XII_cen12 chr7_64_604800_614400 NoFused armR TELR7 TerminalTEL 484800 -0.244
LC_IV_XII_cen12 chr7_65_614400_624000 NoFused armR TELR7 TerminalTEL 475200 0.125
LC_IV_XII_cen12 chr7_66_624000_633600 NoFused armR TELR7 TerminalTEL 465600 0.021
LC_IV_XII_cen12 chr7_67_633600_643200 NoFused armR TELR7 TerminalTEL 456000 -0.053
LC_IV_XII_cen12 chr7_68_643200_652800 NoFused armR TELR7 TerminalTEL 446400 0.648
LC_IV_XII_cen12 chr7_69_652800_662400 NoFused armR TELR7 TerminalTEL 436800 0.742
LC_IV_XII_cen12 chr7_70_662400_672000 NoFused armR TELR7 TerminalTEL 427200 1.514
LC_IV_XII_cen12 chr7_71_672000_681600 NoFused armR TELR7 TerminalTEL 417600 2.56
LC_IV_XII_cen12 chr7_72_681600_691200 NoFused armR TELR7 TerminalTEL 408000 2.151
LC_IV_XII_cen12 chr7_73_691200_700800 NoFused armR TELR7 TerminalTEL 398400 2.008
LC_IV_XII_cen12 chr7_74_700800_710400 NoFused armR TELR7 TerminalTEL 388800 2.017
LC_IV_XII_cen12 chr7_75_710400_720000 NoFused armR TELR7 TerminalTEL 379200 1.967
LC_IV_XII_cen12 chr7_76_720000_729600 NoFused armR TELR7 TerminalTEL 369600 1.308
LC_IV_XII_cen12 chr7_77_729600_739200 NoFused armR TELR7 TerminalTEL 360000 0.483
LC_IV_XII_cen12 chr7_78_739200_748800 NoFused armR TELR7 TerminalTEL 350400 -0.818
LC_IV_XII_cen12 chr7_79_748800_758400 NoFused armR TELR7 TerminalTEL 340800 -1.414
LC_IV_XII_cen12 chr7_80_758400_768000 NoFused armR TELR7 TerminalTEL 331200 -2.151
LC_IV_XII_cen12 chr7_81_768000_777600 NoFused armR TELR7 TerminalTEL 321600 -3.408
LC_IV_XII_cen12 chr7_82_777600_787200 NoFused armR TELR7 TerminalTEL 312000 -4.049
LC_IV_XII_cen12 chr7_83_787200_796800 NoFused armR TELR7 TerminalTEL 302400 -3.841
LC_IV_XII_cen12 chr7_84_796800_806400 NoFused armR TELR7 TerminalTEL 292800 -4.324
LC_IV_XII_cen12 chr7_85_806400_816000 NoFused armR TELR7 TerminalTEL 283200 -4.405
LC_IV_XII_cen12 chr7_86_816000_825600 NoFused armR TELR7 TerminalTEL 273600 -3.774
LC_IV_XII_cen12 chr7_87_825600_835200 NoFused armR TELR7 TerminalTEL 264000 -3.539
LC_IV_XII_cen12 chr7_88_835200_844800 NoFused armR TELR7 TerminalTEL 254400 -3.459
LC_IV_XII_cen12 chr7_89_844800_854400 NoFused armR TELR7 TerminalTEL 244800 -3.091
LC_IV_XII_cen12 chr7_90_854400_864000 NoFused armR TELR7 TerminalTEL 235200 -3.019
LC_IV_XII_cen12 chr7_91_864000_873600 NoFused armR TELR7 TerminalTEL 225600 -2.829
LC_IV_XII_cen12 chr7_92_873600_883200 NoFused armR TELR7 TerminalTEL 216000 -2.719
LC_IV_XII_cen12 chr7_93_883200_892800 NoFused armR TELR7 TerminalTEL 206400 -2.983
LC_IV_XII_cen12 chr7_94_892800_902400 NoFused armR TELR7 TerminalTEL 196800 -3.006
LC_IV_XII_cen12 chr7_95_902400_912000 NoFused armR TELR7 TerminalTEL 187200 -3.631
LC_IV_XII_cen12 chr7_96_912000_921600 NoFused armR TELR7 TerminalTEL 177600 -4.439
LC_IV_XII_cen12 chr7_97_921600_931200 NoFused armR TELR7 TerminalTEL 168000 -5.278
LC_IV_XII_cen12 chr7_98_931200_940800 NoFused armR TELR7 TerminalTEL 158400 -5.231
LC_IV_XII_cen12 chr7_99_940800_950400 NoFused armR TELR7 TerminalTEL 148800 -5.671
LC_IV_XII_cen12 chr7_100_950400_960000 NoFused armR TELR7 TerminalTEL 139200 -6.955
LC_IV_XII_cen12 chr7_101_960000_969600 NoFused armR TELR7 TerminalTEL 129600 -7.878
LC_IV_XII_cen12 chr7_102_969600_979200 NoFused armR TELR7 TerminalTEL 120000 -9.013
LC_IV_XII_cen12 chr7_103_979200_988800 NoFused armR TELR7 TerminalTEL 110400 -9.132
LC_IV_XII_cen12 chr7_104_988800_998400 NoFused armR TELR7 TerminalTEL 100800 -8.513
LC_IV_XII_cen12 chr7_105_998400_1008000 NoFused armR TELR7 TerminalTEL 91200 -8.714
LC_IV_XII_cen12 chr7_106_1008000_1017600 NoFused armR TELR7 TerminalTEL 81600 -8.955
LC_IV_XII_cen12 chr7_107_1017600_1027200 NoFused armR TELR7 TerminalTEL 72000 -8.663
LC_IV_XII_cen12 chr7_108_1027200_1036800 NoFused armR TELR7 TerminalTEL 62400 -8.569
LC_IV_XII_cen12 chr7_109_1036800_1046400 NoFused armR TELR7 TerminalTEL 52800 -9.267
LC_IV_XII_cen12 chr7_110_1046400_1056000 NoFused armR TELR7 TerminalTEL 43200 -9.898
LC_IV_XII_cen12 chr7_111_1056000_1065600 NoFused armR TELR7 TerminalTEL 33600 -9.967
LC_IV_XII_cen12 chr7_112_1065600_1075200 NoFused armR TELR7 TerminalTEL 24000 -7.496
LC_IV_XII_cen12 chr7_113_1075200_1084800 NoFused armR TELR7 TerminalTEL 14400 -5.373
LC_IV_XII_cen12 chr7_114_1084800_1094400 NoFused armR TELR7 TerminalTEL 4800 -4.453
LC_IV_XII_cen12 chr8_1_0_9600 NoFused armL TELL8 TerminalTEL 4800 6.927
LC_IV_XII_cen12 chr8_2_9600_19200 NoFused armL TELL8 TerminalTEL 14400 6.748
LC_IV_XII_cen12 chr8_3_19200_28800 NoFused armL TELL8 TerminalTEL 24000 6.573
LC_IV_XII_cen12 chr8_4_28800_38400 NoFused armL TELL8 TerminalTEL 33600 7.255
LC_IV_XII_cen12 chr8_5_38400_48000 NoFused armL TELL8 TerminalTEL 43200 6.776
LC_IV_XII_cen12 chr8_6_48000_57600 NoFused armL TELL8 TerminalTEL 52800 6.218
LC_IV_XII_cen12 chr8_7_57600_67200 NoFused armL TELL8 TerminalTEL 62400 6.258
LC_IV_XII_cen12 chr8_8_67200_76800 NoFused armL TELL8 TerminalTEL 72000 6.044
LC_IV_XII_cen12 chr8_9_76800_86400 NoFused armL TELL8 TerminalTEL 81600 5.65
LC_IV_XII_cen12 chr8_10_86400_96000 NoFused armL TELL8 TerminalTEL 91200 5.003
LC_IV_XII_cen12 chr8_11_96000_105600 NoFused armL TELL8 TerminalTEL 100800 3.952
LC_IV_XII_cen12 chr8_12_105600_115200 NoFused armR TELR8 TerminalTEL 456000 3.139
LC_IV_XII_cen12 chr8_13_115200_124800 NoFused armR TELR8 TerminalTEL 446400 3.345
LC_IV_XII_cen12 chr8_14_124800_134400 NoFused armR TELR8 TerminalTEL 436800 3.917
LC_IV_XII_cen12 chr8_15_134400_144000 NoFused armR TELR8 TerminalTEL 427200 4.823
LC_IV_XII_cen12 chr8_16_144000_153600 NoFused armR TELR8 TerminalTEL 417600 4.764
LC_IV_XII_cen12 chr8_17_153600_163200 NoFused armR TELR8 TerminalTEL 408000 4.086
LC_IV_XII_cen12 chr8_18_163200_172800 NoFused armR TELR8 TerminalTEL 398400 3.488
LC_IV_XII_cen12 chr8_19_172800_182400 NoFused armR TELR8 TerminalTEL 388800 3.646
LC_IV_XII_cen12 chr8_20_182400_192000 NoFused armR TELR8 TerminalTEL 379200 3.969
LC_IV_XII_cen12 chr8_21_192000_201600 NoFused armR TELR8 TerminalTEL 369600 4.372
LC_IV_XII_cen12 chr8_22_201600_211200 NoFused armR TELR8 TerminalTEL 360000 4.544
LC_IV_XII_cen12 chr8_23_211200_220800 NoFused armR TELR8 TerminalTEL 350400 3.979
LC_IV_XII_cen12 chr8_24_220800_230400 NoFused armR TELR8 TerminalTEL 340800 3.279
LC_IV_XII_cen12 chr8_25_230400_240000 NoFused armR TELR8 TerminalTEL 331200 3.256
LC_IV_XII_cen12 chr8_26_240000_249600 NoFused armR TELR8 TerminalTEL 321600 4.163
LC_IV_XII_cen12 chr8_27_249600_259200 NoFused armR TELR8 TerminalTEL 312000 4.712
LC_IV_XII_cen12 chr8_28_259200_268800 NoFused armR TELR8 TerminalTEL 302400 4.621
LC_IV_XII_cen12 chr8_29_268800_278400 NoFused armR TELR8 TerminalTEL 292800 4.391
LC_IV_XII_cen12 chr8_30_278400_288000 NoFused armR TELR8 TerminalTEL 283200 4.151
LC_IV_XII_cen12 chr8_31_288000_297600 NoFused armR TELR8 TerminalTEL 273600 4.103
LC_IV_XII_cen12 chr8_32_297600_307200 NoFused armR TELR8 TerminalTEL 264000 4.109
LC_IV_XII_cen12 chr8_33_307200_316800 NoFused armR TELR8 TerminalTEL 254400 4.077
LC_IV_XII_cen12 chr8_34_316800_326400 NoFused armR TELR8 TerminalTEL 244800 4.239
LC_IV_XII_cen12 chr8_35_326400_336000 NoFused armR TELR8 TerminalTEL 235200 3.843
LC_IV_XII_cen12 chr8_36_336000_345600 NoFused armR TELR8 TerminalTEL 225600 3.097
LC_IV_XII_cen12 chr8_37_345600_355200 NoFused armR TELR8 TerminalTEL 216000 2.513
LC_IV_XII_cen12 chr8_38_355200_364800 NoFused armR TELR8 TerminalTEL 206400 2.787
